ticket_id,created_at,channel,ticket_text,language,true_category,true_priority,text_norm_v1
TKT002235,2024-12-28T12:51:36.336Z,call,الشريحة خربانة احتاج جديدة,ar,Device / Hardware,P4,الشريحة خربانة احتاج جديدة
TKT002236,2025-02-06T13:06:54.796Z,chat,ما في اشارة عندي,ar,Network / Connectivity,P4,ما في اشارة عندي
TKT002237,2025-01-01T13:46:51.142Z,app,ما في انترنت خالص,ar,Network / Connectivity,P4,ما في انترنت خالص
TKT002238,2025-01-14T11:06:06.955Z,email,النت بطيء جدا مش قادر استخدمه,ar,Network / Connectivity,P4,النت بطيء جدا مش قادر استخدمه
TKT002239,2025-01-25T14:10:29.981Z,call,no internet connection at all,en,Network / Connectivity,P4,no internet connection at all
TKT002240,2025-02-17T09:26:40.449Z,web,no internet connection at all,en,Network / Connectivity,,no internet connection at all
TKT002241,2025-01-31T10:03:03.206Z,chat,رسوم الروامنج غالية جدا,ar,Roaming & International Services,P4,رسوم الروامنج غالية جدا
TKT002242,2024-12-06T07:57:53.005Z,,wrong amount on bill,en,Billing & Payments,P4,wrong amount on bill
TKT002243,2025-01-16T15:27:48.386Z,email,ما في خدمة برا البلد,ar,Roaming & International Services,P4,ما في خدمة برا البلد
TKT002244,2025-01-21T13:47:18.728Z,chat,router lights blinking red,en,Device / Hardware,P2,router lights blinking red
TKT002245,2024-12-03T06:35:50.266Z,web,ما قدرت افعل الخدمة,ar,Service Activation / Changes,P3,ما قدرت افعل الخدمة
TKT002246,2025-02-10T19:26:03.845Z,call,sim registration problem,en,Account & Authentication,P2,sim registration problem
TKT002247,2025-02-13T07:03:39.282Z,call,no service في UAE!!,ar,Roaming & International Services,P3,no service في UAE!!
TKT002248,2025-01-21T11:45:17.115Z,web,disconnects all the time,en,Network / Connectivity,P3,disconnects all the time
TKT002249,2025-02-11T18:33:24.938Z,chat,كود التفعيل ما وصل,ar,Account & Authentication,P3,كود التفعيل ما وصل
TKT002250,2025-01-02T12:54:44.143Z,app,مرحبا,ar,Other,P3,مرحبا
TKT002251,2024-12-25T12:30:03.912Z,app,احتاج مساعدة,ar,Other,P4,احتاج مساعدة
TKT002252,2024-12-27T10:49:39.150Z,chat,billing غلط محتاج refund,en,Billing & Payments,P3,billing غلط محتاج refund
TKT002253,2025-01-31T16:24:09.386Z,app,network down help,en,Network / Connectivity,P4,network down help
TKT002254,2025-01-24T08:29:11.798Z,chat,شبكة وحساب مشاكل,ar,Other,P3,شبكة وحساب مشاكل
TKT002255,2024-12-23T10:14:29.971Z,call,need to change my plan,en,Service Activation / Changes,P4,need to change my plan
TKT002256,2024-12-17T11:22:03.148Z,email,نسيت الباسورد,ar,Account & Authentication,,نسيت الباسورد
TKT002257,2024-12-19T17:14:35.828Z,email,invoice  wrong  pls  fix,,Billing & Payments,P4,invoice  wrong  pls  fix
TKT002258,2025-01-27T19:23:09.007Z,call,مش قادر ادخل على حسابي,ar,Account & Authentication,P2,مش قادر ادخل على حسابي
TKT002259,2025-02-10T16:18:44.104Z,call,wifi مش شغال urgent,en,Network / Connectivity,P4,wifi مش شغال urgent
TKT002260,2025-01-12T15:57:45.836Z,chat,BILL IS INCORRECT,en,Billing & Payments,P3,BILL IS INCORRECT
TKT002261,2024-12-09T21:35:27.342Z,,احتاج ترقية للباقة,ar,Service Activation / Changes,P2,احتاج ترقية للباقة
TKT002262,2025-01-16T17:34:30.012Z,call,invoice wrong pls fix,en,Billing & Payments,P1,invoice wrong pls fix
TKT002263,2025-02-24T03:49:15.538Z,chat,billing غلط محتاج refund,ar,Billing & Payments,P4,billing غلط محتاج refund
TKT002264,2025-01-30T12:03:45.148Z,call,مشكلة في تسجيل الدخول,,Account & Authentication,P3,مشكلة في تسجيل الدخول
TKT002265,2025-02-12T12:57:32.749Z,app,same problem again and again,en,Complaints & Service Quality,P4,same problem again and again
TKT002266,2025-01-30T07:37:11.277Z,call,مشكلة,ar,Other,P4,مشكلة
TKT002267,2025-02-03T18:43:08.472Z,email,مساعدة,ar,Other,P4,مساعدة
TKT002268,2024-12-20T08:40:31.140Z,web,no internet connection at all,en,Network / Connectivity,P3,no internet connection at all
TKT002269,2024-12-26T16:21:39.814Z,web,ما في اشارة عندي!!,ar,Network / Connectivity,P4,ما في اشارة عندي!!
TKT002270,2025-02-17T14:51:56.930Z,web,غلط في الفاتورة,ar,Billing & Payments,P3,غلط في الفاتورة
TKT002271,2024-12-27T08:52:32.752Z,call,billing error need refund,en,Billing & Payments,,billing error need refund
TKT002272,2025-01-31T07:20:39.163Z,call,السرعة سيئة جدا,ar,Network / Connectivity,P4,السرعة سيئة جدا
TKT002273,2024-12-19T13:41:50.434Z,web,sim card خربانة need new,en,Device / Hardware,P4,sim card خربانة need new
TKT002274,2024-12-12T06:28:35.408Z,app,اضواء الراوتر حمرا,ar,Device / Hardware,P3,اضواء الراوتر حمرا
TKT002275,2025-02-04T10:12:56.256Z,call,double charge on my account,,Billing & Payments,P3,double charge on my account
TKT002276,2025-01-31T12:51:41.282Z,call,اشتكيت كتير ما في حل,ar,Complaints & Service Quality,P3,اشتكيت كتير ما في حل
TKT002277,2025-02-21T09:14:40.884Z,email,internet not working since yesterday,en,Network / Connectivity,,internet not working since yesterday
TKT002278,2025-02-06T09:29:45.565Z,call,repeated issue not fixed,en,Complaints & Service Quality,P4,repeated issue not fixed
TKT002279,2024-12-04T09:27:40.199Z,email,sim not detected,en,Device / Hardware,P4,sim not detected
TKT002280,2025-01-20T13:08:32.322Z,call,ابغى اغير الباقة,ar,Service Activation / Changes,P3,ابغى اغير الباقة
TKT002281,2024-12-16T10:38:09.359Z,app,forgot  password  help,en,Account & Authentication,P4,forgot  password  help
TKT002282,2025-01-31T11:19:40.259Z,web,كود التفعيل ما وصل,ar,Account & Authentication,P4,كود التفعيل ما وصل
TKT002283,2025-02-21T10:25:33.932Z,call,charged for service i dont have,,Billing & Payments,P3,charged for service i dont have
TKT002284,2024-12-11T14:09:21.240Z,chat,international calls not working,en,Roaming & International Services,P4,international calls not working
TKT002285,2025-01-03T10:43:35.281Z,web,account مقفل urgent,ar,Account & Authentication,P4,account مقفل urgent
TKT002286,2025-01-14T12:51:10.509Z,call,not happy with support,en,Complaints & Service Quality,P3,not happy with support
TKT002287,2025-01-23T11:47:32.237Z,app,roaming مش شغال برا,,Roaming & International Services,P3,roaming مش شغال برا
TKT002288,2025-01-24T22:40:22.645Z,chat,حاسبوني على خدمة ما عندي,ar,Billing & Payments,P4,حاسبوني على خدمة ما عندي
TKT002289,2025-02-03T20:38:02.562Z,app,modem keeps restarting,en,Device / Hardware,P2,modem keeps restarting
TKT002290,2025-01-07T18:24:54.597Z,web,الرقم السري مقفل,ar,Account & Authentication,P4,الرقم السري مقفل
TKT002291,2024-12-05T14:56:55.616Z,web,غلط في الفاتورة,ar,Billing & Payments,P4,غلط في الفاتورة
TKT002292,2025-01-29T12:34:15.224Z,call,new service not activated,en,Service Activation / Changes,P4,new service not activated
TKT002293,2025-01-16T09:38:46.999Z,app,مشكلة في تسجيل الدخول,ar,Account & Authentication,P4,مشكلة في تسجيل الدخول
TKT002294,2025-02-18T09:16:01.958Z,web,تسجيل الشريحة ما اشتغل,ar,Account & Authentication,P2,تسجيل الشريحة ما اشتغل
TKT002295,2025-01-07T06:55:58.681Z,call,نسيت الباسورد,,Account & Authentication,P4,نسيت الباسورد
TKT002296,2024-12-12T08:07:50.430Z,web,الخدمة الجديدة ما اتفعلت,ar,Service Activation / Changes,P4,الخدمة الجديدة ما اتفعلت
TKT002297,2025-01-01T11:15:51.076Z,email,hardware مشكلة في الراوتر???,en,Device / Hardware,P3,hardware مشكلة في الراوتر???
TKT002298,2024-12-05T18:30:34.226Z,app,النت  فاصل  من  yesterday,ar,Network / Connectivity,P3,النت  فاصل  من  yesterday
TKT002299,2025-02-18T15:53:20.520Z,chat,ما قدرت استخدم التلفون برا,ar,Roaming & International Services,P4,ما قدرت استخدم التلفون برا
TKT002300,2024-12-11T10:30:37.039Z,chat,الفاتورة مش صحيحة,ar,Billing & Payments,P3,الفاتورة مش صحيحة
TKT002301,2025-01-15T11:19:11.080Z,email,not happy with support,en,Complaints & Service Quality,P4,not happy with support
TKT002302,2025-01-06T14:59:18.569Z,web,billing و network both,en,Other,P3,billing و network both
TKT002303,2024-12-24T13:12:08.478Z,chat,verification code not coming,en,Account & Authentication,P4,verification code not coming
TKT002304,2025-02-19T16:11:08.079Z,chat,charged for service i dont have,en,Billing & Payments,P4,charged for service i dont have
TKT002305,2025-01-21T19:13:57.494Z,app,الخدمة الجديدة ما اتفعلت,ar,Service Activation / Changes,P1,الخدمة الجديدة ما اتفعلت
TKT002306,2025-01-11T11:20:06.680Z,email,الواي فاي مش شغال,,Network / Connectivity,P3,الواي فاي مش شغال
TKT002307,2024-12-04T12:27:34.634Z,email,sim card damaged need new one,en,Device / Hardware,P3,sim card damaged need new one
TKT002308,2025-01-03T06:27:08.308Z,email,charged twice this month check it,en,Billing & Payments,P3,charged twice this month check it
TKT002309,2025-02-05T07:41:11.583Z,web,احتاج ترقية للباقة,ar,Service Activation / Changes,P3,احتاج ترقية للباقة
TKT002310,2024-12-25T12:19:15.908Z,email,pin blocked help,,Account & Authentication,P4,pin blocked help
TKT002311,2025-01-14T06:10:34.535Z,call,complained many times no solution,en,Complaints & Service Quality,P4,complained many times no solution
TKT002312,2025-02-03T14:30:33.752Z,app,مشكلة,ar,Other,P3,مشكلة
TKT002313,2025-02-14T11:54:44.447Z,app,modem broken need replacement,en,Device / Hardware,P3,modem broken need replacement
TKT002314,2024-12-22T17:02:22.139Z,call,النت فاصل من morning,ar,Network / Connectivity,P3,النت فاصل من morning
TKT002315,2024-12-18T16:38:42.689Z,call,مشكلة في الراوتر,ar,Device / Hardware,P2,مشكلة في الراوتر
TKT002316,2025-01-08T14:33:41.429Z,email,المكالمات الدولية مش شغالة,ar,Roaming & International Services,,المكالمات الدولية مش شغالة
TKT002317,2024-12-13T06:09:56.766Z,chat,الغاء الاشتراك,ar,Service Activation / Changes,P4,الغاء الاشتراك
TKT002318,2024-12-26T12:24:05.615Z,web,otp not received,en,Account & Authentication,P3,otp not received
TKT002319,2025-02-20T14:33:11.557Z,email,ما قدرت ادخل,,Account & Authentication,P4,ما قدرت ادخل
TKT002320,2024-12-13T11:37:07.940Z,email,urgent,en,Other,P3,urgent
TKT002321,2024-12-05T15:50:13.454Z,web,payment failed بس المبلغ راح,ar,Billing & Payments,P3,payment failed بس المبلغ راح
TKT002322,2024-12-26T13:17:32.263Z,chat,حاسبوني على خدمة ما عندي,ar,Billing & Payments,,حاسبوني على خدمة ما عندي
TKT002323,2025-01-27T16:59:58.677Z,,why so expensive this month??,en,Billing & Payments,P2,why so expensive this month??
TKT002324,2024-12-11T18:10:32.870Z,web,want to cancel my plan,en,Service Activation / Changes,P4,want to cancel my plan
TKT002325,2024-12-03T19:23:15.547Z,app,حاسبوني على خدمة ما عندي,ar,Billing & Payments,P4,حاسبوني على خدمة ما عندي
TKT002326,2025-01-03T13:02:52.517Z,email,not happy with support,en,Complaints & Service Quality,P2,not happy with support
TKT002327,2025-01-30T16:19:46.542Z,chat,wifi not working pls fix urgent,en,Network / Connectivity,,wifi not working pls fix urgent
TKT002328,2024-12-11T15:42:08.644Z,app,cancel my subscription urgent,en,Service Activation / Changes,P4,cancel my subscription urgent
TKT002329,2025-01-13T09:44:21.698Z,email,account locked need access,en,Account & Authentication,P4,account locked need access
TKT002330,2024-12-21T12:27:44.335Z,chat,device not connecting,en,Device / Hardware,P3,device not connecting
TKT002331,2025-01-13T15:48:20.404Z,call,ما وصلني كود,ar,Account & Authentication,P3,ما وصلني كود
TKT002332,2025-02-28T06:24:21.303Z,app,otp not received,,Account & Authentication,P2,otp not received
TKT002333,2025-01-23T09:58:16.065Z,call,الاتصال يقطع كل شوية,ar,Network / Connectivity,P3,الاتصال يقطع كل شوية
TKT002334,2025-02-05T07:11:15.058Z,app,sim registration problem,,Account & Authentication,P4,sim registration problem
TKT002335,2025-01-31T06:39:32.911Z,email,wifi not working pls fix urgent,en,Network / Connectivity,P3,wifi not working pls fix urgent
TKT002336,2024-12-01T14:49:25.380Z,chat,الحساب مقفل,ar,Account & Authentication,P4,الحساب مقفل
TKT002337,2025-02-24T14:41:16.866Z,app,internet not working since morning,en,Network / Connectivity,P4,internet not working since morning
TKT002338,2025-01-14T10:42:07.098Z,call,plan change issue,en,Service Activation / Changes,P4,plan change issue
TKT002339,2025-02-17T17:42:27.889Z,email,cancel my subscription urgent,ar,Service Activation / Changes,P3,cancel my subscription urgent
TKT002340,2025-02-25T10:30:44.732Z,web,كود التفعيل ما وصل,ar,Account & Authentication,P4,كود التفعيل ما وصل
TKT002341,2025-01-14T16:25:10.001Z,call,billing and also internet problem both,en,Other,P3,billing and also internet problem both
TKT002342,2025-01-03T12:05:49.483Z,chat,no signal in Egypt,en,Roaming & International Services,P2,no signal in Egypt
TKT002343,2025-01-10T15:36:52.109Z,chat,البيانات الدولية مش فعالة,ar,Roaming & International Services,P4,البيانات الدولية مش فعالة
TKT002344,2024-12-06T07:16:53.595Z,app,sim card خربانة need new,en,Device / Hardware,P3,sim card خربانة need new
TKT002345,2025-02-18T17:24:10.104Z,email,البيانات الدولية مش فعالة,ar,Roaming & International Services,P3,البيانات الدولية مش فعالة
TKT002346,2024-12-20T11:20:16.292Z,chat,why so expensive this month??,en,Billing & Payments,P3,why so expensive this month??
TKT002347,2025-02-23T07:19:37.927Z,chat,charged for service i dont have,en,Billing & Payments,P3,charged for service i dont have
TKT002348,2025-02-01T15:51:59.313Z,app,why so expensive this month??,en,Billing & Payments,P4,why so expensive this month??
TKT002349,2025-02-12T13:47:56.813Z,web,international data not active,en,Roaming & International Services,P4,international data not active
TKT002350,2024-12-03T09:14:07.677Z,email,verification code not coming,en,Account & Authentication,P4,verification code not coming
TKT002351,2025-01-06T18:03:49.009Z,call,cant login to my account,en,Account & Authentication,P4,cant login to my account
TKT002352,2025-01-14T07:57:59.327Z,chat,complained كتير no solution,ar,Complaints & Service Quality,P4,complained كتير no solution
TKT002353,2025-02-21T15:46:20.625Z,email,overcharged again,en,Billing & Payments,P3,overcharged again
TKT002354,2025-01-31T14:02:02.410Z,email,speed بطيئة جدا,ar,Network / Connectivity,P3,speed بطيئة جدا
